"","airport_name","carrier_name","reason","avg_delay"
"284","Atlanta, GA: Hartsfield-Jackson Atlanta International","Southwest Airlines Co.","Late Aircraft",56.4699713198881
"285","Atlanta, GA: Hartsfield-Jackson Atlanta International","Southwest Airlines Co.","National Air Systems",35.6842426319473
"286","Atlanta, GA: Hartsfield-Jackson Atlanta International","Southwest Airlines Co.","Security",24.543341213554
"287","Atlanta, GA: Hartsfield-Jackson Atlanta International","Southwest Airlines Co.","Weather",90.1687071935434
"288","Atlanta, GA: Hartsfield-Jackson Atlanta International","United Air Lines Inc.","Carrier",50.7908312342994
"289","Atlanta, GA: Hartsfield-Jackson Atlanta International","United Air Lines Inc.","Late Aircraft",72.2942523774743
"290","Atlanta, GA: Hartsfield-Jackson Atlanta International","United Air Lines Inc.","National Air Systems",38.5387234277316
"291","Atlanta, GA: Hartsfield-Jackson Atlanta International","United Air Lines Inc.","Weather",51.7143945928272
"292","Atlanta, GA: Hartsfield-Jackson Atlanta International","US Airways Inc.","Carrier",50.648579495982
"293","Atlanta, GA: Hartsfield-Jackson Atlanta International","US Airways Inc.","Late Aircraft",52.2883067217744
"294","Atlanta, GA: Hartsfield-Jackson Atlanta International","US Airways Inc.","National Air Systems",34.3892030573582
"295","Atlanta, GA: Hartsfield-Jackson Atlanta International","US Airways Inc.","Security",49.3070892720016
"296","Atlanta, GA: Hartsfield-Jackson Atlanta International","US Airways Inc.","Weather",90.6362827936122
"297","Atlantic City, NJ: Atlantic City International","ExpressJet Airlines Inc.","Carrier",76.6366228201223
"298","Atlantic City, NJ: Atlantic City International","ExpressJet Airlines Inc.","Late Aircraft",46.366197859372
"299","Atlantic City, NJ: Atlantic City International","ExpressJet Airlines Inc.","National Air Systems",52.2643308948223
"300","Atlantic City, NJ: Atlantic City International","ExpressJet Airlines Inc.","Weather",144.144838212635
"301","Augusta, GA: Augusta Regional at Bush Field","Delta Air Lines Inc.","Carrier",59.7983306070832
"302","Augusta, GA: Augusta Regional at Bush Field","Delta Air Lines Inc.","Late Aircraft",50.6266061883056
"303","Augusta, GA: Augusta Regional at Bush Field","Delta Air Lines Inc.","National Air Systems",33.3994376490328
"304","Augusta, GA: Augusta Regional at Bush Field","Delta Air Lines Inc.","Weather",70.4282889284595
"305","Augusta, GA: Augusta Regional at Bush Field","ExpressJet Airlines Inc.","Carrier",55.5496538896232
"306","Augusta, GA: Augusta Regional at Bush Field","ExpressJet Airlines Inc.","Late Aircraft",46.6431714028441
"307","Augusta, GA: Augusta Regional at Bush Field","ExpressJet Airlines Inc.","National Air Systems",39.8653171490203
"308","Augusta, GA: Augusta Regional at Bush Field","ExpressJet Airlines Inc.","Security",20.5
"309","Augusta, GA: Augusta Regional at Bush Field","ExpressJet Airlines Inc.","Weather",92.0666316673302
"310","Augusta, GA: Augusta Regional at Bush Field","United Air Lines Inc.","Carrier",34.1176470588235
"311","Augusta, GA: Augusta Regional at Bush Field","United Air Lines Inc.","National Air Systems",33.3333333333333
"312","Austin, TX: Austin - Bergstrom International","AirTran Airways Corporation","Carrier",36.0430022249041
"313","Austin, TX: Austin - Bergstrom International","AirTran Airways Corporation","Late Aircraft",79.9526901669759
"314","Austin, TX: Austin - Bergstrom International","AirTran Airways Corporation","National Air Systems",51.5061443950994
"315","Austin, TX: Austin - Bergstrom International","AirTran Airways Corporation","Weather",28
"316","Austin, TX: Austin - Bergstrom International","Alaska Airlines Inc.","Carrier",47.847132847802
"317","Austin, TX: Austin - Bergstrom International","Alaska Airlines Inc.","Late Aircraft",53.1606526564386
"318","Austin, TX: Austin - Bergstrom International","Alaska Airlines Inc.","National Air Systems",34.6845646957934
"319","Austin, TX: Austin - Bergstrom International","Alaska Airlines Inc.","Weather",48.6274509803922
"320","Austin, TX: Austin - Bergstrom International","American Airlines Inc.","Carrier",48.1766517915079
"321","Austin, TX: Austin - Bergstrom International","American Airlines Inc.","Late Aircraft",61.2160433899369
"322","Austin, TX: Austin - Bergstrom International","American Airlines Inc.","National Air Systems",40.8977459166573
"323","Austin, TX: Austin - Bergstrom International","American Airlines Inc.","Security",35.3436196830692
"324","Austin, TX: Austin - Bergstrom International","American Airlines Inc.","Weather",81.2205205802257
"325","Austin, TX: Austin - Bergstrom International","Delta Air Lines Inc.","Carrier",52.8571525804728
"326","Austin, TX: Austin - Bergstrom International","Delta Air Lines Inc.","Late Aircraft",50.8234057600111
"327","Austin, TX: Austin - Bergstrom International","Delta Air Lines Inc.","National Air Systems",39.7671400195316
"328","Austin, TX: Austin - Bergstrom International","Delta Air Lines Inc.","Weather",69.0175531379795
"329","Austin, TX: Austin - Bergstrom International","ExpressJet Airlines Inc.","Carrier",49.1729111942326
"330","Austin, TX: Austin - Bergstrom International","ExpressJet Airlines Inc.","Late Aircraft",59.3769686064466
"331","Austin, TX: Austin - Bergstrom International","ExpressJet Airlines Inc.","National Air Systems",40.4831781729977
"332","Austin, TX: Austin - Bergstrom International","ExpressJet Airlines Inc.","Weather",77.610921708013
"333","Austin, TX: Austin - Bergstrom International","Frontier Airlines Inc.","Carrier",49.4433370881484
"334","Austin, TX: Austin - Bergstrom International","Frontier Airlines Inc.","Late Aircraft",87.338968769308
"335","Austin, TX: Austin - Bergstrom International","Frontier Airlines Inc.","National Air Systems",51.4148725094323
"336","Austin, TX: Austin - Bergstrom International","Frontier Airlines Inc.","Weather",147.379867389994
"337","Austin, TX: Austin - Bergstrom International","JetBlue Airways","Carrier",58.3970388091201
"338","Austin, TX: Austin - Bergstrom International","JetBlue Airways","Late Aircraft",59.4225619302104
"339","Austin, TX: Austin - Bergstrom International","JetBlue Airways","National Air Systems",34.5800904466691
"340","Austin, TX: Austin - Bergstrom International","JetBlue Airways","Security",52.456043956044
"341","Austin, TX: Austin - Bergstrom International","JetBlue Airways","Weather",100.120124956858
"342","Austin, TX: Austin - Bergstrom International","SkyWest Airlines Inc.","Carrier",64.6292561545614
"343","Austin, TX: Austin - Bergstrom International","SkyWest Airlines Inc.","Late Aircraft",58.0071454592699
"344","Austin, TX: Austin - Bergstrom International","SkyWest Airlines Inc.","National Air Systems",37.4526944981331
"345","Austin, TX: Austin - Bergstrom International","SkyWest Airlines Inc.","Security",54.5316965169906
"346","Austin, TX: Austin - Bergstrom International","SkyWest Airlines Inc.","Weather",93.2911164019738
"347","Austin, TX: Austin - Bergstrom International","Southwest Airlines Co.","Carrier",46.2373350528417
"348","Austin, TX: Austin - Bergstrom International","Southwest Airlines Co.","Late Aircraft",54.1687669523661
"349","Austin, TX: Austin - Bergstrom International","Southwest Airlines Co.","National Air Systems",35.5674644238071
"350","Austin, TX: Austin - Bergstrom International","Southwest Airlines Co.","Security",29.9952336334372
"351","Austin, TX: Austin - Bergstrom International","Southwest Airlines Co.","Weather",71.6490680115947
"352","Austin, TX: Austin - Bergstrom International","United Air Lines Inc.","Carrier",49.5191165896852
"353","Austin, TX: Austin - Bergstrom International","United Air Lines Inc.","Late Aircraft",68.3939549202119
"354","Austin, TX: Austin - Bergstrom International","United Air Lines Inc.","National Air Systems",36.2365666548422
"355","Austin, TX: Austin - Bergstrom International","United Air Lines Inc.","Weather",95.0642422204388
"356","Austin, TX: Austin - Bergstrom International","US Airways Inc.","Carrier",50.2460097350689
"357","Austin, TX: Austin - Bergstrom International","US Airways Inc.","Late Aircraft",53.2811083671262
"358","Austin, TX: Austin - Bergstrom International","US Airways Inc.","National Air Systems",42.9457266092079
"359","Austin, TX: Austin - Bergstrom International","US Airways Inc.","Weather",169.152485819152
"360","Austin, TX: Austin - Bergstrom International","Virgin America","Carrier",51.2305845563659
"361","Austin, TX: Austin - Bergstrom International","Virgin America","Late Aircraft",65.4012605523059
"362","Austin, TX: Austin - Bergstrom International","Virgin America","National Air Systems",29.6649706363629
"363","Austin, TX: Austin - Bergstrom International","Virgin America","Weather",56.6071428571429
"364","Bakersfield, CA: Meadows Field","Frontier Airlines Inc.","Carrier",26.496911328372
"365","Bakersfield, CA: Meadows Field","Frontier Airlines Inc.","Late Aircraft",110.949550588257
"366","Bakersfield, CA: Meadows Field","Frontier Airlines Inc.","National Air Systems",30.878797441354
"367","Bakersfield, CA: Meadows Field","Frontier Airlines Inc.","Weather",76.6666666666667
"368","Bakersfield, CA: Meadows Field","SkyWest Airlines Inc.","Carrier",54.6234682888916
"369","Bakersfield, CA: Meadows Field","SkyWest Airlines Inc.","Late Aircraft",63.041660903948
"370","Bakersfield, CA: Meadows Field","SkyWest Airlines Inc.","National Air Systems",36.5453281131357
"371","Bakersfield, CA: Meadows Field","SkyWest Airlines Inc.","Security",20.0606060606061
"372","Bakersfield, CA: Meadows Field","SkyWest Airlines Inc.","Weather",81.3881718517607
"373","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","AirTran Airways Corporation","Carrier",47.1858892702606
"374","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","AirTran Airways Corporation","Late Aircraft",63.0055915195326
"375","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","AirTran Airways Corporation","National Air Systems",36.0785576230975
"376","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","AirTran Airways Corporation","Weather",51.5190399507441
"377","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Alaska Airlines Inc.","Carrier",87.1111111111111
"378","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Alaska Airlines Inc.","National Air Systems",27.7025325119781
"379","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Alaska Airlines Inc.","Security",24.2424242424242
"380","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Alaska Airlines Inc.","Weather",38
"381","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Airlines Inc.","Carrier",49.3604369464806
"382","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Airlines Inc.","Late Aircraft",59.9736108654955
"383","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Airlines Inc.","National Air Systems",39.8896339744197
"384","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Airlines Inc.","Security",19.5
"385","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Airlines Inc.","Weather",81.4738724990568
"386","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Eagle Airlines Inc.","Carrier",51.2541603332922
"387","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Eagle Airlines Inc.","Late Aircraft",67.9068374454216
"388","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Eagle Airlines Inc.","National Air Systems",69.7730993405508
"389","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","American Eagle Airlines Inc.","Weather",70.2327198283363
"390","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Delta Air Lines Inc.","Carrier",50.7189607840171
"391","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Delta Air Lines Inc.","Late Aircraft",49.8996173542481
"392","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Delta Air Lines Inc.","National Air Systems",39.1840893345626
"393","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Delta Air Lines Inc.","Weather",68.6918341343239
"394","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Envoy Air","Carrier",58.574181473386
"395","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Envoy Air","Late Aircraft",59.6253543568896
"396","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Envoy Air","National Air Systems",55.2175457209052
"397","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Envoy Air","Security",73.9130434782609
"398","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Envoy Air","Weather",76.8946712359761
"399","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","ExpressJet Airlines Inc.","Carrier",79.0164698166241
"400","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","ExpressJet Airlines Inc.","Late Aircraft",47.0186766418318
"401","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","ExpressJet Airlines Inc.","National Air Systems",51.5058860368462
"402","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","ExpressJet Airlines Inc.","Weather",28.4250468907805
"403","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Frontier Airlines Inc.","Carrier",35.1478873239437
"404","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Frontier Airlines Inc.","National Air Systems",48.2758620689655
"405","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","JetBlue Airways","Carrier",54.8883067591727
"406","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","JetBlue Airways","Late Aircraft",63.6508872637832
"407","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","JetBlue Airways","National Air Systems",50.9732482944654
"408","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","JetBlue Airways","Security",75
"409","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","JetBlue Airways","Weather",76.8117272655328
"410","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Southwest Airlines Co.","Carrier",52.3993973670119
"411","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Southwest Airlines Co.","Late Aircraft",55.8104396293471
"412","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Southwest Airlines Co.","National Air Systems",41.5037153055418
"413","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Southwest Airlines Co.","Security",31.5663287632537
"414","Baltimore, MD: Baltimore/Washington International Thurgood Marshall","Southwest Airlines Co.","Weather",76.3405126435353
